ID_Chamado,ID_Cliente,Hora_Abertura_Chamado,Hora_Inicio_Atendimento,Hora_Finalizacao_Atendimento
19623,69144894661,24/02/2025 às 12:05:35,24/02/2025 às 12:05:35,24/02/2025 às 12:07:02
19624,69144894661,17/06/2025 às 07:57:35,17/06/2025 às 07:58:34,17/06/2025 às 08:48:07
19625,69154486090,12/03/2025 às 16:41:46,12/03/2025 às 16:41:46,12/03/2025 às 16:44:44
19626,69155968728,22/02/2025 às 01:13:33,22/02/2025 às 01:13:33,22/02/2025 às 01:22:00
19627,69164385935,11/02/2025 às 12:09:50,11/02/2025 às 12:09:50,11/02/2025 às 12:14:06
19628,69166312946,02/03/2025 às 12:37:34,02/03/2025 às 12:37:34,02/03/2025 às 12:43:21
19629,69169339500,09/02/2025 às 10:33:55,09/02/2025 às 10:33:55,09/02/2025 às 10:44:42
19630,69169339500,11/01/2025 às 08:11:55,11/01/2025 às 08:21:49,11/01/2025 às 08:47:33
19631,69169339500,28/05/2025 às 06:48:00,28/05/2025 às 07:00:00,28/05/2025 às 07:30:57
19632,69170548750,07/01/2025 às 16:46:09,07/01/2025 às 16:46:09,07/01/2025 às 16:52:31
19633,69170548750,07/03/2025 às 02:51:23,07/03/2025 às 02:56:31,07/03/2025 às 03:05:18
19634,69170548750,27/01/2025 às 04:48:11,27/01/2025 às 04:55:22,27/01/2025 às 05:04:06
19635,69170548750,02/01/2025 às 14:15:32,02/01/2025 às 14:25:02,02/01/2025 às 14:48:39
19636,69170548750,15/05/2025 às 06:22:18,15/05/2025 às 06:31:03,15/05/2025 às 07:00:59
19637,69170548750,08/01/2025 às 12:40:55,08/01/2025 às 12:57:44,08/01/2025 às 13:27:56
19638,69170548750,26/05/2025 às 08:03:09,26/05/2025 às 08:11:02,26/05/2025 às 08:20:50
19639,69170548750,28/01/2025 às 20:30:05,28/01/2025 às 20:36:05,28/01/2025 às 20:50:12
19640,69170854165,10/02/2025 às 16:18:53,10/02/2025 às 16:18:53,10/02/2025 às 16:33:04
19641,69173596463,06/03/2025 às 19:28:31,06/03/2025 às 19:28:31,06/03/2025 às 19:35:58
19642,69185425288,20/05/2025 às 22:22:46,20/05/2025 às 22:22:46,20/05/2025 às 22:29:52
19643,69186606662,09/02/2025 às 01:36:11,09/02/2025 às 01:36:11,09/02/2025 às 01:39:13
19644,69200006943,03/02/2025 às 04:33:42,03/02/2025 às 04:33:42,03/02/2025 às 04:34:47
19645,69208305722,27/01/2025 às 01:52:01,27/01/2025 às 01:52:01,27/01/2025 às 02:01:20
19646,69208305722,10/06/2025 às 14:17:55,10/06/2025 às 14:25:38,10/06/2025 às 14:56:47
19647,69208305722,23/05/2025 às 06:04:45,23/05/2025 às 06:08:29,23/05/2025 às 06:37:17
19648,69211884123,02/01/2025 às 03:11:27,02/01/2025 às 03:11:27,02/01/2025 às 03:14:17
19649,69211884123,22/02/2025 às 18:49:40,22/02/2025 às 18:59:17,22/02/2025 às 19:20:05
19650,69211884123,12/04/2025 às 03:39:07,12/04/2025 às 03:45:53,12/04/2025 às 04:22:41
19651,69211884123,02/02/2025 às 17:13:40,02/02/2025 às 17:25:19,02/02/2025 às 18:07:27
19652,69211884123,26/06/2025 às 22:50:37,26/06/2025 às 23:04:28,27/06/2025 às 00:16:56
19653,69211884123,05/01/2025 às 19:01:39,05/01/2025 às 19:19:11,05/01/2025 às 20:15:43
19654,69223365890,01/06/2025 às 19:53:33,01/06/2025 às 19:53:33,01/06/2025 às 20:05:51
19655,69224903214,31/01/2025 às 10:21:00,31/01/2025 às 10:21:00,31/01/2025 às 10:22:50
19656,69227156495,06/04/2025 às 14:59:29,06/04/2025 às 14:59:29,06/04/2025 às 15:07:22
19657,69228417122,11/03/2025 às 08:48:57,11/03/2025 às 08:48:57,11/03/2025 às 09:03:17
19658,69234626236,15/05/2025 às 08:01:23,15/05/2025 às 08:01:23,15/05/2025 às 08:07:04
19659,69235349787,31/01/2025 às 23:11:39,31/01/2025 às 23:11:39,31/01/2025 às 23:21:34
19660,69236218097,03/04/2025 às 05:29:26,03/04/2025 às 05:29:26,03/04/2025 às 05:32:36
19661,69236218097,07/05/2025 às 06:01:15,07/05/2025 às 06:10:42,07/05/2025 às 06:31:11
19662,69236218097,21/06/2025 às 14:41:49,21/06/2025 às 14:58:43,21/06/2025 às 15:09:15
19663,69236218097,14/06/2025 às 16:57:18,14/06/2025 às 17:09:55,14/06/2025 às 17:40:09
19664,69239066133,20/05/2025 às 15:37:56,20/05/2025 às 15:37:56,20/05/2025 às 15:46:10
19665,69242481139,10/04/2025 às 01:58:36,10/04/2025 às 01:58:36,10/04/2025 às 02:04:58
19666,69250915347,29/06/2025 às 07:37:04,29/06/2025 às 07:37:04,29/06/2025 às 07:44:03
19667,69256437709,14/06/2025 às 19:01:36,14/06/2025 às 19:01:36,14/06/2025 às 19:03:10
19668,69265057875,02/02/2025 às 03:59:11,02/02/2025 às 03:59:11,02/02/2025 às 04:02:50
19669,69265589297,14/06/2025 às 07:40:28,14/06/2025 às 07:40:28,14/06/2025 às 07:46:33
19670,69265589297,28/02/2025 às 04:43:08,28/02/2025 às 04:51:20,28/02/2025 às 05:18:17
19671,69265589297,21/01/2025 às 07:39:25,21/01/2025 às 07:50:53,21/01/2025 às 08:29:05
19672,69265589297,29/04/2025 às 22:43:15,29/04/2025 às 22:54:50,29/04/2025 às 23:23:30
19673,69265589297,15/05/2025 às 15:45:40,15/05/2025 às 16:01:28,15/05/2025 às 17:16:44
19674,69268941582,11/02/2025 às 19:41:37,11/02/2025 às 19:41:37,11/02/2025 às 19:43:06
19675,69270922646,24/04/2025 às 20:14:49,24/04/2025 às 20:14:49,24/04/2025 às 20:17:47
19676,69282266215,03/06/2025 às 10:46:07,03/06/2025 às 10:46:07,03/06/2025 às 10:48:01
19677,69283941930,24/02/2025 às 19:58:58,24/02/2025 às 19:58:58,24/02/2025 às 20:07:11
19678,69292561854,11/06/2025 às 11:53:55,11/06/2025 às 11:53:55,11/06/2025 às 12:04:55
19679,69299860916,09/06/2025 às 08:32:41,09/06/2025 às 08:32:41,09/06/2025 às 08:40:28
19680,69299860916,08/03/2025 às 04:00:34,08/03/2025 às 04:00:45,08/03/2025 às 04:27:06
19681,69306299653,26/01/2025 às 18:27:00,26/01/2025 às 18:27:00,26/01/2025 às 18:35:42
19682,69306299653,05/02/2025 às 08:59:35,05/02/2025 às 09:07:48,05/02/2025 às 09:33:49
19683,69306299653,16/06/2025 às 01:03:09,16/06/2025 às 01:12:50,16/06/2025 às 01:28:35
19684,69312775304,05/01/2025 às 22:34:31,05/01/2025 às 22:34:31,05/01/2025 às 22:43:28
19685,69316608814,11/04/2025 às 08:24:19,11/04/2025 às 08:24:19,11/04/2025 às 08:25:49
19686,69316608814,30/03/2025 às 16:51:45,30/03/2025 às 16:54:51,30/03/2025 às 17:38:25
19687,69316608814,31/05/2025 às 03:27:48,31/05/2025 às 03:38:37,31/05/2025 às 04:20:49
19688,69333265829,22/04/2025 às 01:57:42,22/04/2025 às 01:57:42,22/04/2025 às 01:59:24
19689,69333265829,25/06/2025 às 03:45:21,25/06/2025 às 03:53:22,25/06/2025 às 04:04:16
19690,69338670202,08/02/2025 às 09:08:10,08/02/2025 às 09:08:10,08/02/2025 às 09:09:51
19691,69340939002,17/01/2025 às 02:25:39,17/01/2025 às 02:25:39,17/01/2025 às 02:27:32
19692,69340939002,18/01/2025 às 06:45:19,18/01/2025 às 06:46:57,18/01/2025 às 07:11:47
19693,69340939002,28/03/2025 às 19:20:27,28/03/2025 às 19:22:21,28/03/2025 às 19:35:37
19694,69342797946,05/04/2025 às 03:06:31,05/04/2025 às 03:06:31,05/04/2025 às 03:08:21
19695,69347124614,21/03/2025 às 13:50:16,21/03/2025 às 13:50:16,21/03/2025 às 13:54:22
19696,69347901095,11/03/2025 às 02:36:33,11/03/2025 às 02:36:33,11/03/2025 às 02:45:50
19697,69353487541,17/01/2025 às 12:30:06,17/01/2025 às 12:30:06,17/01/2025 às 12:30:55
19698,69353639752,08/05/2025 às 12:23:45,08/05/2025 às 12:23:45,08/05/2025 às 12:42:14
19699,69357837565,24/01/2025 às 04:36:50,24/01/2025 às 04:36:50,24/01/2025 às 04:37:31
19700,69360890449,21/06/2025 às 09:24:27,21/06/2025 às 09:24:27,21/06/2025 às 09:26:03
19701,69364545961,03/06/2025 às 03:06:57,03/06/2025 às 03:06:57,03/06/2025 às 03:08:23
19702,69364545961,29/01/2025 às 23:29:13,29/01/2025 às 23:35:49,29/01/2025 às 23:59:32
19703,69364727855,17/06/2025 às 11:08:35,17/06/2025 às 11:08:35,17/06/2025 às 11:10:02
19704,69371263213,17/02/2025 às 01:13:04,17/02/2025 às 01:13:04,17/02/2025 às 01:13:41
19705,69373849154,13/02/2025 às 08:20:27,13/02/2025 às 08:20:27,13/02/2025 às 08:28:30
19706,69373849154,23/05/2025 às 05:38:41,23/05/2025 às 05:46:30,23/05/2025 às 06:03:11
19707,69373849154,13/01/2025 às 15:54:04,13/01/2025 às 16:03:18,13/01/2025 às 16:23:42
19708,69382339458,04/01/2025 às 04:19:41,04/01/2025 às 04:19:41,04/01/2025 às 04:24:35
19709,69391873861,23/04/2025 às 18:03:49,23/04/2025 às 18:03:49,23/04/2025 às 18:05:16
19710,69394534171,11/05/2025 às 20:04:30,11/05/2025 às 20:04:30,11/05/2025 às 20:12:03
19711,69397359196,07/05/2025 às 06:51:55,07/05/2025 às 06:51:55,07/05/2025 às 07:03:58
19712,69399281730,06/03/2025 às 02:45:54,06/03/2025 às 02:45:54,06/03/2025 às 02:47:18
19713,69399728408,02/04/2025 às 13:20:29,02/04/2025 às 13:20:29,02/04/2025 às 13:25:35
19714,69400431526,24/05/2025 às 00:49:03,24/05/2025 às 00:49:03,24/05/2025 às 00:58:30
19715,69405623085,05/06/2025 às 02:45:25,05/06/2025 às 02:45:25,05/06/2025 às 02:49:48
19716,69415760924,01/05/2025 às 23:03:47,01/05/2025 às 23:03:47,01/05/2025 às 23:13:16
19717,69415760924,13/06/2025 às 12:50:10,13/06/2025 às 12:53:39,13/06/2025 às 13:32:21
19718,69415861484,08/04/2025 às 22:05:57,08/04/2025 às 22:05:57,08/04/2025 às 22:13:40
19719,69419240688,22/03/2025 às 23:06:14,22/03/2025 às 23:06:14,22/03/2025 às 23:11:44
19720,69421818272,16/05/2025 às 04:31:08,16/05/2025 às 04:31:08,16/05/2025 às 04:37:26
19721,69421948136,28/04/2025 às 03:17:28,28/04/2025 às 03:17:28,28/04/2025 às 03:27:51
19722,69426059740,12/01/2025 às 04:28:54,12/01/2025 às 04:28:54,12/01/2025 às 04:32:18
19723,69434292763,05/02/2025 às 22:43:54,05/02/2025 às 22:43:54,05/02/2025 às 22:44:44
19724,69434494056,23/06/2025 às 22:11:41,23/06/2025 às 22:11:41,23/06/2025 às 22:20:34
19725,69440969157,28/05/2025 às 23:46:42,28/05/2025 às 23:46:42,28/05/2025 às 23:48:23
19726,69440969157,08/06/2025 às 02:06:27,08/06/2025 às 02:14:21,08/06/2025 às 02:36:44
19727,69440969157,18/01/2025 às 10:33:52,18/01/2025 às 10:41:11,18/01/2025 às 10:49:56
19728,69440969157,22/02/2025 às 02:50:39,22/02/2025 às 03:00:09,22/02/2025 às 03:13:30
19729,69440969157,20/03/2025 às 08:59:36,20/03/2025 às 09:00:19,20/03/2025 às 09:23:16
19730,69440969157,19/01/2025 às 23:05:50,19/01/2025 às 23:12:03,19/01/2025 às 23:21:34
19731,69447304797,20/06/2025 às 05:54:06,20/06/2025 às 05:54:06,20/06/2025 às 05:56:09
19732,69450858359,05/05/2025 às 05:44:49,05/05/2025 às 05:44:49,05/05/2025 às 05:46:23
19733,69455371243,14/03/2025 às 07:29:36,14/03/2025 às 07:29:36,14/03/2025 às 07:30:39
19734,69459968780,02/01/2025 às 18:55:25,02/01/2025 às 18:55:25,02/01/2025 às 18:56:24
19735,69476283705,31/05/2025 às 01:29:23,31/05/2025 às 01:29:23,31/05/2025 às 01:38:23
19736,69477628943,30/05/2025 às 11:19:45,30/05/2025 às 11:19:45,30/05/2025 às 11:29:10
19737,69488163017,22/03/2025 às 18:30:31,22/03/2025 às 18:30:31,22/03/2025 às 18:32:31
19738,69493086543,23/03/2025 às 20:10:19,23/03/2025 às 20:10:19,23/03/2025 às 20:13:05
19739,69493086543,16/06/2025 às 14:13:43,16/06/2025 às 14:18:45,16/06/2025 às 14:31:10
19740,69493086543,20/06/2025 às 07:56:26,20/06/2025 às 07:58:55,20/06/2025 às 08:20:47
19741,69494946232,23/01/2025 às 07:55:25,23/01/2025 às 07:55:25,23/01/2025 às 07:56:20
19742,69495387175,22/04/2025 às 16:23:58,22/04/2025 às 16:23:58,22/04/2025 às 16:25:13
19743,69495819696,05/04/2025 às 23:09:16,05/04/2025 às 23:09:16,05/04/2025 às 23:15:53
19744,69498088669,10/02/2025 às 16:01:02,10/02/2025 às 16:01:02,10/02/2025 às 16:07:19
19745,69500676227,17/01/2025 às 21:49:35,17/01/2025 às 21:49:35,17/01/2025 às 21:57:14
19746,69504807208,15/04/2025 às 11:13:02,15/04/2025 às 11:13:02,15/04/2025 às 11:14:10
19747,69512618036,16/05/2025 às 04:06:31,16/05/2025 às 04:06:31,16/05/2025 às 04:10:29
19748,69512618036,28/06/2025 às 21:18:57,28/06/2025 às 21:26:53,28/06/2025 às 21:42:04
19749,69512618036,20/06/2025 às 05:04:37,20/06/2025 às 05:06:37,20/06/2025 às 05:20:55
19750,69512618036,08/06/2025 às 07:41:26,08/06/2025 às 07:45:13,08/06/2025 às 08:04:38
19751,69512618036,11/02/2025 às 21:54:57,11/02/2025 às 21:55:57,11/02/2025 às 22:08:00
19752,69512618036,27/05/2025 às 11:13:21,27/05/2025 às 11:21:47,27/05/2025 às 11:58:01
19753,69512618036,05/06/2025 às 20:15:10,05/06/2025 às 20:32:19,05/06/2025 às 20:47:23
19754,69512618036,07/02/2025 às 14:31:33,07/02/2025 às 14:36:34,07/02/2025 às 15:15:40
19755,69512772911,16/04/2025 às 05:21:49,16/04/2025 às 05:21:49,16/04/2025 às 05:22:40
19756,69517028437,28/05/2025 às 15:08:54,28/05/2025 às 15:08:54,28/05/2025 às 15:23:45
19757,69519589964,06/04/2025 às 11:07:33,06/04/2025 às 11:07:33,06/04/2025 às 11:15:29
19758,69519589964,15/04/2025 às 07:22:02,15/04/2025 às 07:29:19,15/04/2025 às 07:40:59
19759,69521003230,07/04/2025 às 12:50:26,07/04/2025 às 12:50:26,07/04/2025 às 12:57:47
19760,69522740831,08/03/2025 às 22:19:37,08/03/2025 às 22:19:37,08/03/2025 às 22:21:13
19761,69529311853,01/06/2025 às 17:53:43,01/06/2025 às 17:53:43,01/06/2025 às 18:09:00
19762,69532634625,07/03/2025 às 04:57:37,07/03/2025 às 04:57:37,07/03/2025 às 05:14:24
19763,69553612756,24/02/2025 às 13:38:12,24/02/2025 às 13:38:12,24/02/2025 às 13:43:39
19764,69553612756,17/05/2025 às 16:18:49,17/05/2025 às 16:28:18,17/05/2025 às 16:36:57
19765,69553612756,24/04/2025 às 14:06:31,24/04/2025 às 14:17:23,24/04/2025 às 14:41:01
19766,69553612756,06/02/2025 às 20:46:09,06/02/2025 às 21:03:29,06/02/2025 às 21:27:47
19767,69575902076,18/06/2025 às 06:57:35,18/06/2025 às 06:57:35,18/06/2025 às 06:58:27
19768,69575902076,17/04/2025 às 01:41:26,17/04/2025 às 01:42:57,17/04/2025 às 02:16:03
19769,69575902076,25/03/2025 às 13:40:50,25/03/2025 às 13:49:23,25/03/2025 às 14:31:41
19770,69578854669,18/03/2025 às 08:12:56,18/03/2025 às 08:12:56,18/03/2025 às 08:20:55
19771,69578854669,15/04/2025 às 17:48:56,15/04/2025 às 17:53:54,15/04/2025 às 18:32:09
19772,69578854669,02/03/2025 às 21:51:18,02/03/2025 às 22:03:01,02/03/2025 às 22:43:41
19773,69578854669,07/01/2025 às 07:53:44,07/01/2025 às 08:01:50,07/01/2025 às 09:01:26
19774,69578854669,02/06/2025 às 05:27:30,02/06/2025 às 05:39:39,02/06/2025 às 06:43:47
19775,69578854669,14/02/2025 às 00:47:46,14/02/2025 às 00:54:01,14/02/2025 às 01:55:13
19776,69592256758,07/05/2025 às 00:53:20,07/05/2025 às 00:53:20,07/05/2025 às 01:00:42
19777,69606703394,30/04/2025 às 13:09:24,30/04/2025 às 13:09:24,30/04/2025 às 13:10:42
19778,69611273993,20/06/2025 às 23:15:26,20/06/2025 às 23:15:26,20/06/2025 às 23:24:16
19779,69611282213,29/01/2025 às 11:56:27,29/01/2025 às 11:56:27,29/01/2025 às 11:57:50
19780,69629694958,14/01/2025 às 15:55:54,14/01/2025 às 15:55:54,14/01/2025 às 16:10:30
19781,69630185794,06/02/2025 às 16:14:28,06/02/2025 às 16:14:28,06/02/2025 às 16:22:20
19782,69639199471,01/01/2025 às 05:51:30,01/01/2025 às 05:51:30,01/01/2025 às 05:54:37
19783,69639199471,06/02/2025 às 04:13:18,06/02/2025 às 04:14:52,06/02/2025 às 04:35:22
19784,69639199471,22/05/2025 às 16:25:08,22/05/2025 às 16:40:26,22/05/2025 às 17:14:46
19785,69639199471,08/03/2025 às 11:35:02,08/03/2025 às 11:53:47,08/03/2025 às 12:44:47
19786,69639337471,14/06/2025 às 18:46:47,14/06/2025 às 18:46:47,14/06/2025 às 19:04:56
19787,69639337471,05/06/2025 às 21:54:39,05/06/2025 às 21:55:11,05/06/2025 às 22:38:29
19788,69644330307,15/05/2025 às 20:33:34,15/05/2025 às 20:33:34,15/05/2025 às 20:43:25
19789,69646272747,11/02/2025 às 13:04:16,11/02/2025 às 13:04:16,11/02/2025 às 13:05:23
19790,69655386779,15/04/2025 às 11:59:52,15/04/2025 às 11:59:52,15/04/2025 às 12:10:36
19791,69657657700,17/01/2025 às 12:14:34,17/01/2025 às 12:14:34,17/01/2025 às 12:30:23
19792,69664278289,07/03/2025 às 14:50:48,07/03/2025 às 14:50:48,07/03/2025 às 14:59:31
19793,69664278289,11/03/2025 às 11:27:28,11/03/2025 às 11:34:02,11/03/2025 às 11:57:27
19794,69664278289,10/02/2025 às 01:44:38,10/02/2025 às 01:53:49,10/02/2025 às 02:21:28
19795,69664278289,31/05/2025 às 19:03:21,31/05/2025 às 19:12:50,31/05/2025 às 19:20:44
19796,69664278289,18/06/2025 às 08:23:43,18/06/2025 às 08:26:20,18/06/2025 às 08:35:36
19797,69664278289,28/02/2025 às 20:40:35,28/02/2025 às 20:48:56,28/02/2025 às 21:17:43
19798,69670626764,05/02/2025 às 21:47:11,05/02/2025 às 21:47:11,05/02/2025 às 21:48:28
19799,69671719844,29/01/2025 às 04:16:19,29/01/2025 às 04:16:19,29/01/2025 às 04:25:04
19800,69673893117,09/01/2025 às 15:04:54,09/01/2025 às 15:04:54,09/01/2025 às 15:06:19
19801,69676923645,01/02/2025 às 18:42:59,01/02/2025 às 18:42:59,01/02/2025 às 19:01:19
19802,69682510258,31/03/2025 às 09:39:22,31/03/2025 às 09:39:22,31/03/2025 às 09:48:59
19803,69685168578,20/03/2025 às 03:26:04,20/03/2025 às 03:26:04,20/03/2025 às 03:38:49
19804,69685168578,03/05/2025 às 13:42:40,03/05/2025 às 13:45:31,03/05/2025 às 14:21:18
19805,69685168578,06/06/2025 às 18:07:28,06/06/2025 às 18:09:40,06/06/2025 às 18:31:23
19806,69690599004,28/03/2025 às 07:57:26,28/03/2025 às 07:57:26,28/03/2025 às 07:58:26
19807,69697636511,29/03/2025 às 17:39:49,29/03/2025 às 17:39:49,29/03/2025 às 17:44:39
19808,69697636511,22/05/2025 às 05:44:40,22/05/2025 às 05:45:49,22/05/2025 às 05:58:05
19809,69701945828,14/03/2025 às 16:08:20,14/03/2025 às 16:08:20,14/03/2025 às 16:17:53
19810,69701945828,26/01/2025 às 08:12:05,26/01/2025 às 08:15:49,26/01/2025 às 08:40:50
19811,69701945828,25/02/2025 às 14:18:52,25/02/2025 às 14:27:34,25/02/2025 às 14:40:39
19812,69701945828,12/01/2025 às 01:33:55,12/01/2025 às 01:40:28,12/01/2025 às 02:03:44
19813,69701945828,01/05/2025 às 04:24:45,01/05/2025 às 04:28:04,01/05/2025 às 04:37:31
19814,69701945828,21/04/2025 às 21:34:37,21/04/2025 às 21:53:15,21/04/2025 às 22:07:17
19815,69714712856,04/06/2025 às 10:18:29,04/06/2025 às 10:18:29,04/06/2025 às 10:20:06
19816,69720165112,28/06/2025 às 14:38:20,28/06/2025 às 14:38:20,28/06/2025 às 14:41:36
19817,69726116952,06/06/2025 às 20:02:04,06/06/2025 às 20:02:04,06/06/2025 às 20:11:41
19818,69728069783,07/01/2025 às 03:26:56,07/01/2025 às 03:26:56,07/01/2025 às 03:28:14
19819,69728069783,12/01/2025 às 05:10:08,12/01/2025 às 05:15:00,12/01/2025 às 05:28:48
19820,69731432268,12/06/2025 às 10:52:01,12/06/2025 às 10:52:01,12/06/2025 às 11:06:56
19821,69732645478,04/02/2025 às 14:16:18,04/02/2025 às 14:16:18,04/02/2025 às 14:17:07
19822,69735965829,04/04/2025 às 05:31:59,04/04/2025 às 05:31:59,04/04/2025 às 05:32:51
19823,69741496244,21/03/2025 às 19:23:27,21/03/2025 às 19:23:27,21/03/2025 às 19:24:39
19824,69741968755,16/01/2025 às 21:31:28,16/01/2025 às 21:31:28,16/01/2025 às 21:38:01
19825,69742069753,23/02/2025 às 18:13:59,23/02/2025 às 18:13:59,23/02/2025 às 18:15:07
19826,69743147320,01/06/2025 às 05:19:27,01/06/2025 às 05:19:27,01/06/2025 às 05:34:01
19827,69743147320,26/03/2025 às 14:12:46,26/03/2025 às 14:13:15,26/03/2025 às 14:26:04
19828,69743147320,21/03/2025 às 04:19:00,21/03/2025 às 04:20:01,21/03/2025 às 04:58:52
19829,69749243639,26/02/2025 às 13:45:48,26/02/2025 às 13:45:48,26/02/2025 às 13:47:02
19830,69749243639,16/03/2025 às 02:38:14,16/03/2025 às 02:41:59,16/03/2025 às 02:54:35
19831,69749243639,26/04/2025 às 03:23:32,26/04/2025 às 03:26:31,26/04/2025 às 03:53:55
19832,69749243639,29/05/2025 às 04:06:39,29/05/2025 às 04:16:38,29/05/2025 às 04:28:33
19833,69749243639,29/05/2025 às 09:50:48,29/05/2025 às 10:00:50,29/05/2025 às 10:29:52
19834,69749243639,02/03/2025 às 14:31:37,02/03/2025 às 14:38:27,02/03/2025 às 14:56:07
19835,69749243639,27/02/2025 às 13:13:53,27/02/2025 às 13:24:56,27/02/2025 às 14:02:04
19836,69749243639,03/05/2025 às 21:16:02,03/05/2025 às 21:21:22,03/05/2025 às 21:32:04
19837,69752036656,19/04/2025 às 09:02:19,19/04/2025 às 09:02:19,19/04/2025 às 09:05:17
19838,69752120661,21/05/2025 às 03:31:26,21/05/2025 às 03:31:26,21/05/2025 às 03:34:52
19839,69756569560,07/04/2025 às 09:54:31,07/04/2025 às 09:54:31,07/04/2025 às 10:14:12
19840,69756569560,28/02/2025 às 05:23:08,28/02/2025 às 05:28:59,28/02/2025 às 06:18:53
19841,69756569560,16/06/2025 às 14:27:35,16/06/2025 às 14:40:21,16/06/2025 às 15:03:49
19842,69756569560,09/02/2025 às 22:02:55,09/02/2025 às 22:12:32,09/02/2025 às 22:57:56
19843,69756569560,04/06/2025 às 06:35:03,04/06/2025 às 06:52:16,04/06/2025 às 08:05:36
19844,69756569560,14/03/2025 às 01:31:28,14/03/2025 às 01:49:51,14/03/2025 às 02:28:59
19845,69756569560,10/01/2025 às 03:08:53,10/01/2025 às 03:26:30,10/01/2025 às 04:36:38
19846,69759721285,30/03/2025 às 20:57:56,30/03/2025 às 20:57:56,30/03/2025 às 21:05:28
19847,69775775172,01/05/2025 às 18:00:45,01/05/2025 às 18:00:45,01/05/2025 às 18:04:23
19848,69775775172,23/01/2025 às 15:03:27,23/01/2025 às 15:12:10,23/01/2025 às 15:53:58
19849,69775775172,04/04/2025 às 10:23:41,04/04/2025 às 10:34:20,04/04/2025 às 11:49:52
19850,69775775172,29/01/2025 às 12:28:38,29/01/2025 às 12:48:15,29/01/2025 às 13:27:23
19851,69775775172,16/05/2025 às 13:12:52,16/05/2025 às 13:31:19,16/05/2025 às 14:10:51
19852,69775775172,02/02/2025 às 08:46:54,02/02/2025 às 08:58:31,02/02/2025 às 09:20:35
19853,69776235759,29/03/2025 às 10:17:08,29/03/2025 às 10:17:08,29/03/2025 às 10:27:43
19854,69776235759,06/06/2025 às 22:45:40,06/06/2025 às 22:54:48,06/06/2025 às 23:27:12
19855,69776235759,01/06/2025 às 13:42:03,01/06/2025 às 14:01:42,01/06/2025 às 14:45:51
