id_pesquisa,id_chamado,nota_atendimento
15993,15111,3
15994,15112,3
15995,15113,2
15996,15114,3
15997,15115,3
15998,15116,2
15999,15117,3
16000,15118,3
16001,15119,2
16002,15120,2
16003,15121,3
16004,15122,3
16005,15123,2
16006,15124,2
16007,15125,4
16008,15126,3
16009,15127,3
16010,15128,3
16011,15129,4
16012,15130,5
16013,15131,5
16014,15132,2
15886,15133,
15948,15134,
15969,15135,
15985,15136,
16022,15144,4
16023,15145,2
16024,15146,3
16025,15147,3
16026,15148,3
16027,15149,3
16028,15150,3
16029,15151,3
16030,15152,3
16031,15153,2
16032,15154,3
16033,15155,2
16034,15156,2
16035,15157,2
16036,15158,3
16037,15159,2
16038,15160,3
16039,15161,5
16040,15162,3
16041,15163,2
16042,15164,3
16043,15165,3
16044,15166,3
16045,15167,3
16046,15168,2
16047,15169,2
16048,15170,2
16049,15171,4
16050,15172,3
16051,15173,4
16052,15174,5
16053,15175,5
16054,15176,4
16055,15177,2
16056,15178,4
16057,15179,4
16058,15180,3
16059,15181,3
16060,15182,4
16061,15183,4
16063,15184,3
16064,15185,4
16066,15186,4
16067,15187,2
16068,15188,3
16069,15189,3
16070,15190,2
16071,15191,4
16072,15192,3
16073,15193,2
16074,15194,3
16075,15195,2
16076,15196,2
16077,15197,5
16078,15198,3
16079,15199,3
16080,15200,4
16081,15201,2
16082,15202,2
16083,15203,2
16084,15204,4
16085,15205,3
16086,15206,3
16087,15207,2
16088,15208,4
16089,15209,2
16090,15210,2
16091,15211,3
16093,15212,2
16094,15213,3
16095,15214,4
16097,15215,3
16098,15216,3
16099,15217,2
16101,15218,3
16102,15219,3
16103,15220,3
16104,15221,5
16105,15222,3
16106,15223,2
16107,15224,2
16108,15225,4
16109,15226,4
16110,15227,4
16111,15228,3
16112,15229,2
16113,15230,3
16114,15231,2
16115,15232,2
16116,15233,4
16117,15234,4
16118,15235,3
16119,15236,3
16120,15237,3
16121,15238,2
16122,15239,5
16123,15240,4
16124,15241,3
16125,15242,2
16126,15243,2
16128,15244,3
16129,15245,2
16130,15246,2
16131,15247,2
16132,15248,4
16133,15249,2
16134,15250,4
16135,15251,2
16136,15252,2
16137,15253,5
16138,15254,3
16139,15255,3
16141,15256,5
16142,15257,4
16143,15258,3
16146,15259,3
16147,15260,5
16148,15261,5
16150,15262,2
16151,15263,4
16152,15264,4
16153,15265,3
16154,15266,2
16155,15267,4
16156,15268,3
16160,15269,2
16161,15270,2
16162,15271,3
16163,15272,4
16164,15273,3
16165,15274,5
16166,15275,5
16167,15276,4
16168,15277,3
16169,15278,3
16170,15279,3
16171,15280,4
16140,15282,
16157,15283,
16158,15284,
16159,15285,
16179,15292,2
16182,15293,4
16183,15294,3
16184,15295,3
16185,15296,4
16186,15297,3
16187,15298,2
16188,15299,3
16189,15300,4
16190,15301,2
16191,15302,4
16192,15303,2
16193,15304,2
16194,15305,2
16195,15306,3
16196,15307,3
16197,15308,3
16198,15309,3
16199,15310,4
16200,15311,2
16201,15312,3
16202,15313,3
16203,15314,4
16204,15315,2
16205,15316,3
16206,15317,3
16207,15318,2
16208,15319,2
16209,15320,2
16210,15321,5
16211,15322,3
16212,15323,5
16213,15324,2
16214,15325,3
16215,15326,2
16216,15327,2
16217,15328,3
16218,15329,2
16219,15330,2
16220,15331,3
16221,15332,4
16224,15333,3
16225,15334,2
16226,15335,2
16227,15336,5
16228,15337,5
16229,15338,5
16230,15339,3
16231,15340,3
16232,15341,2
16233,15342,2
16234,15343,3
16235,15344,2
16236,15345,4
16237,15346,3
16238,15347,4
16239,15348,3
16240,15349,3
16241,15350,2
16243,15351,4
16244,15352,3
16245,15353,2
16246,15354,3
16247,15355,2
16248,15356,5
16249,15357,4
16250,15358,3
16251,15359,3
16252,15360,4
16253,15361,2
16254,15362,3
16256,15363,2
16257,15364,4
16258,15365,3
16259,15366,3
16260,15367,3
16261,15368,3
16262,15369,3
16264,15370,3
16265,15371,2
16266,15372,2
16267,15373,3
16268,15374,3
16269,15375,3
16270,15376,3
16271,15377,3
16272,15378,3
16273,15379,4
16274,15380,5
16275,15381,3
16276,15382,3
16277,15383,3
16278,15384,3
16279,15385,2
16280,15386,3
16281,15387,3
16282,15388,2
16283,15389,2
16285,15390,2
16286,15391,2
16287,15392,2
16288,15393,3
16289,15394,3
16290,15395,3
16291,15396,2
16292,15397,4
16293,15398,4
16294,15399,4
16295,15400,3
16296,15401,2
16297,15402,3
16298,15403,3
16299,15404,2
16301,15405,4
16302,15406,2
16303,15407,2
16304,15408,3
16305,15409,2
16306,15410,2
16307,15411,2
16308,15412,4
16309,15413,3
16310,15414,3
16311,15415,2
16312,15416,2
16313,15417,3
16314,15418,2
16316,15419,3
16317,15420,2
16318,15421,2
16319,15422,5
16320,15423,4
16321,15424,3
16322,15425,3
16323,15426,3
16324,15427,2
16325,15428,3
16326,15429,2
16328,15430,4
16177,15431,
16222,15432,
16242,15433,
16255,15434,
16263,15435,
16300,15436,
16338,15445,2
16339,15446,2
16340,15447,2
16341,15448,2
16342,15449,2
16344,15450,4
16345,15451,2
16346,15452,4
16348,15453,4
16349,15454,3
16350,15455,2
16351,15456,2
16352,15457,2
16353,15458,2
16354,15459,3
16355,15460,3
16356,15461,5
16357,15462,3
16358,15463,2
16359,15464,3
16361,15465,2
16362,15466,3
16363,15467,3
16364,15468,2
16365,15469,3
16366,15470,4
16367,15471,2
16368,15472,4
16369,15473,3
16370,15474,3
16371,15475,3
16372,15476,3
16373,15477,3
16374,15478,3
16375,15479,3
16376,15480,4
16377,15481,4
16379,15482,2
16380,15483,3
16381,15484,3
16382,15485,4
16383,15486,2
16384,15487,4
16385,15488,3
16386,15489,2
16387,15490,3
16388,15491,2
16389,15492,4
16390,15493,2
16391,15494,3
16392,15495,2
16393,15496,2
16394,15497,3
16395,15498,3
16396,15499,5
16397,15500,4
16398,15501,5
16399,15502,4
16400,15503,2
16401,15504,3
16402,15505,3
16403,15506,3
16404,15507,3
16405,15508,2
16406,15509,2
16407,15510,2
16408,15511,2
16409,15512,3
16410,15513,2
16411,15514,3
16412,15515,2
16413,15516,5
16415,15517,2
16417,15518,4
16418,15519,2
16419,15520,3
16420,15521,2
16421,15522,3
16423,15523,2
16424,15524,4
16425,15525,4
16426,15526,3
16427,15527,3
16428,15528,3
16429,15529,4
16430,15530,4
16431,15531,4
16433,15532,4
16434,15533,3
16435,15534,4
16436,15535,4
16437,15536,2
16438,15537,3
16439,15538,4
16440,15539,3
16441,15540,4
16442,15541,3
16443,15542,3
16444,15543,3
16446,15544,4
16447,15545,3
16448,15546,4
16449,15547,2
16450,15548,4
16454,15549,3
16456,15550,2
16457,15551,3
16458,15552,4
16459,15553,2
16460,15554,3
16461,15555,2
16462,15556,3
16463,15557,3
16464,15558,4
16465,15559,3
16467,15560,2
16468,15561,5
16469,15562,3
16470,15563,3
16471,15564,5
16472,15565,5
16473,15566,4
16475,15567,2
16476,15568,4
16477,15569,3
16478,15570,3
16479,15571,3
16480,15572,2
16481,15573,2
16482,15574,3
16483,15575,4
16484,15576,4
16485,15577,5
16333,15578,
16378,15579,
16422,15580,
16432,15581,
16445,15582,
16452,15583,
16453,15584,
16455,15585,
16499,15597,4
16500,15598,2
16501,15599,4
16502,15600,2
16505,15601,2
16507,15602,2
16508,15603,2
16509,15604,3
16510,15605,2
16511,15606,3
16512,15607,3
16513,15608,2
16514,15609,2
16515,15610,3
16516,15611,3
16517,15612,3
16518,15613,2
16519,15614,3
16520,15615,2
16521,15616,5
16522,15617,4
16523,15618,4
16524,15619,5
16526,15620,3
16527,15621,3
16528,15622,2
16529,15623,3
16530,15624,3
16531,15625,3
16532,15626,3
16534,15627,3
16535,15628,3
16536,15629,2
16537,15630,3
16538,15631,4
16539,15632,3
16540,15633,3
16541,15634,2
16542,15635,3
16543,15636,4
16544,15637,2
16545,15638,2
16546,15639,3
16547,15640,2
16548,15641,4
16549,15642,4
16551,15643,2
16552,15644,3
16553,15645,3
16554,15646,2
16555,15647,4
16556,15648,4
16557,15649,3
16558,15650,5
16559,15651,5
16560,15652,4
16561,15653,2
16562,15654,3
16563,15655,2
16564,15656,2
16565,15657,3
16566,15658,4
16567,15659,3
16568,15660,3
16569,15661,3
16570,15662,3
16571,15663,2
16572,15664,3
16573,15665,3
16575,15666,3
16577,15667,4
16578,15668,3
16579,15669,3
16580,15670,2
16581,15671,3
16582,15672,3
16583,15673,3
16584,15674,3
16585,15675,4
16586,15676,2
16588,15677,4
16589,15678,2
16590,15679,3
16591,15680,3
16592,15681,3
16593,15682,5
16594,15683,3
16595,15684,2
16596,15685,2
16597,15686,2
16599,15687,3
16600,15688,4
16601,15689,4
16602,15690,4
16603,15691,4
16605,15692,3
16607,15693,2
16608,15694,2
16609,15695,2
16610,15696,2
16611,15697,3
16612,15698,2
16613,15699,3
16614,15700,3
16615,15701,3
16616,15702,3
16617,15703,3
16618,15704,3
16619,15705,2
16620,15706,2
16621,15707,2
16622,15708,2
16623,15709,2
16624,15710,2
16625,15711,3
16626,15712,4
16627,15713,4
16628,15714,2
16629,15715,3
16630,15716,4
16631,15717,4
16632,15718,2
16633,15719,4
16634,15720,3
16635,15721,3
16636,15722,2
16638,15723,3
16639,15724,3
16640,15725,2
16641,15726,3
16642,15727,3
16494,15728,
16525,15729,
16587,15730,
16653,15740,5
16654,15741,4
16655,15742,3
16656,15743,3
16657,15744,3
16658,15745,4
16659,15746,3
16660,15747,3
16661,15748,3
16662,15749,3
16663,15750,3
16664,15751,4
16665,15752,4
16666,15753,4
16667,15754,2
16668,15755,2
16669,15756,2
16671,15757,3
16672,15758,3
16673,15759,2
16674,15760,3
16675,15761,4
16676,15762,4
16677,15763,2
16678,15764,2
16679,15765,3
16682,15766,3
16683,15767,3
16684,15768,3
16685,15769,3
16686,15770,2
16687,15771,3
16688,15772,3
16689,15773,3
16691,15774,4
16692,15775,3
16693,15776,3
16694,15777,4
16695,15778,4
16696,15779,4
16698,15780,2
16699,15781,3
16701,15782,2
16702,15783,4
16703,15784,3
16704,15785,4
16705,15786,3
16706,15787,4
16707,15788,3
16708,15789,2
16709,15790,3
16710,15791,2
16711,15792,2
16712,15793,3
16713,15794,5
16714,15795,3
16715,15796,5
16716,15797,4
16717,15798,3
16718,15799,3
16720,15800,2
16721,15801,3
16722,15802,3
16723,15803,2
16724,15804,4
16725,15805,5
16726,15806,5
16727,15807,3
16728,15808,3
16729,15809,3
16730,15810,2
16731,15811,2
16733,15812,3
16734,15813,4
16735,15814,3
16738,15815,2
16739,15816,3
16740,15817,3
16741,15818,3
16742,15819,4
16743,15820,3
16744,15821,3
16745,15822,3
16746,15823,2
16747,15824,3
16748,15825,2
16749,15826,2
16750,15827,4
16751,15828,2
16752,15829,3
16753,15830,2
16754,15831,4
16755,15832,2
16756,15833,2
16757,15834,3
16759,15835,4
16760,15836,3
16761,15837,2
16762,15838,3
16763,15839,3
16764,15840,2
16766,15841,2
16767,15842,2
16768,15843,2
16769,15844,2
16770,15845,3
16771,15846,3
16772,15847,4
16773,15848,5
16774,15849,4
16775,15850,2
16776,15851,3
16777,15852,2
16778,15853,3
16779,15854,3
16780,15855,2
16781,15856,3
16782,15857,4
16783,15858,3
16784,15859,2
16785,15860,3
16786,15861,3
16787,15862,3
16788,15863,3
16789,15864,2
16790,15865,3
16791,15866,4
16792,15867,2
16793,15868,2
16794,15869,3
16795,15870,3
16796,15871,5
16798,15872,3
16799,15873,3
16646,15874,
16680,15875,
16700,15876,
16719,15877,
16810,15888,2
16812,15889,3
16813,15890,3
16814,15891,3
16815,15892,4
16816,15893,3
16817,15894,3
16818,15895,3
16819,15896,2
16821,15897,3
16822,15898,2
16824,15899,3
16826,15900,3
16827,15901,3
16828,15902,2
16829,15903,4
16830,15904,4
16831,15905,2
16832,15906,4
16833,15907,3
16834,15908,2
16835,15909,3
16836,15910,2
16837,15911,3
16838,15912,3
16839,15913,2
16840,15914,4
16841,15915,2
16842,15916,3
16844,15917,2
16845,15918,2
16846,15919,5
16847,15920,3
16848,15921,4
16849,15922,5
16850,15923,3
16851,15924,4
16852,15925,3
16853,15926,3
16855,15927,4
16857,15928,2
16858,15929,3
16860,15930,2
16861,15931,3
16862,15932,3
16863,15933,3
16864,15934,2
16865,15935,4
16866,15936,2
16867,15937,3
16868,15938,2
16869,15939,3
16870,15940,3
16871,15941,4
16872,15942,3
16874,15943,3
16875,15944,4
16876,15945,4
16877,15946,3
16878,15947,4
16879,15948,2
16880,15949,4
16881,15950,3
16882,15951,2
16883,15952,3
16884,15953,3
16885,15954,4
16886,15955,2
16887,15956,4
16888,15957,2
16889,15958,4
16890,15959,2
16891,15960,3
16892,15961,5
16893,15962,2
16894,15963,4
16895,15964,4
16896,15965,3
16897,15966,3
16898,15967,3
16899,15968,2
16900,15969,2
16901,15970,2
16902,15971,2
16903,15972,4
16904,15973,2
16905,15974,3
16906,15975,3
16907,15976,4
16908,15977,2
16909,15978,3
16910,15979,3
16912,15980,3
16913,15981,2
16914,15982,3
16916,15983,2
16917,15984,4
16918,15985,3
16919,15986,3
16920,15987,3
16921,15988,2
16922,15989,3
16923,15990,3
16924,15991,3
16925,15992,3
16926,15993,3
16927,15994,4
16929,15995,3
16930,15996,3
16931,15997,4
16932,15998,3
16933,15999,4
16934,16000,2
16935,16001,3
16937,16002,4
16938,16003,2
16940,16004,5
16941,16005,5
16942,16006,5
16943,16007,5
16944,16008,4
16945,16009,3
16946,16010,4
16947,16011,3
16948,16012,4
16949,16013,2
16950,16014,2
16951,16015,5
16954,16016,2
16955,16017,2
16956,16018,5
16823,16019,
16856,16020,
16873,16021,
16911,16022,
16915,16023,
16970,16034,5
16971,16035,5
16972,16036,3
16973,16037,2
16974,16038,3
16975,16039,2
16976,16040,4
16977,16041,3
16978,16042,2
16979,16043,3
16980,16044,3
16981,16045,3
16982,16046,2
16983,16047,2
16984,16048,2
16985,16049,4
16987,16050,4
16988,16051,3
16989,16052,2
16992,16053,3
16993,16054,4
16994,16055,2
16995,16056,3
16996,16057,2
16998,16058,4
16999,16059,3
17001,16060,3
17002,16061,4
17003,16062,2
17004,16063,2
17005,16064,4
17006,16065,5
17007,16066,2
17009,16067,3
17010,16068,3
17012,16069,3
17013,16070,3
17014,16071,3
17015,16072,2
17016,16073,2
17017,16074,5
17018,16075,4
17019,16076,4
17020,16077,2
17021,16078,2
17022,16079,4
17023,16080,2
17024,16081,2
17025,16082,3
17026,16083,4
17027,16084,3
17028,16085,4
17029,16086,2
17030,16087,3
17031,16088,4
17032,16089,3
17033,16090,2
17034,16091,2
17035,16092,4
17036,16093,3
17037,16094,4
17038,16095,3
17039,16096,3
17040,16097,3
17041,16098,2
17042,16099,3
17043,16100,2
17044,16101,5
17046,16102,3
17047,16103,2
17048,16104,3
17049,16105,2
17050,16106,3
17051,16107,3
17052,16108,2
17053,16109,2
17055,16110,4
17056,16111,3
17057,16112,2
17058,16113,2
17059,16114,2
17060,16115,3
17061,16116,3
17062,16117,3
17064,16118,4
17066,16119,2
17067,16120,3
17068,16121,3
17069,16122,2
17070,16123,3
17071,16124,3
17073,16125,4
17074,16126,5
17075,16127,4
17076,16128,3
17077,16129,2
17079,16130,3
17080,16131,2
17081,16132,3
17082,16133,3
17083,16134,3
17084,16135,3
17085,16136,3
17086,16137,4
17087,16138,2
17088,16139,2
17089,16140,2
17090,16141,2
17091,16142,3
17093,16143,2
17094,16144,2
17095,16145,3
17096,16146,4
17097,16147,3
17098,16148,2
17099,16149,3
17100,16150,3
17102,16151,2
17103,16152,4
17104,16153,3
17105,16154,2
17106,16155,3
17107,16156,3
17108,16157,3
17109,16158,3
17110,16159,2
17111,16160,3
17112,16161,5
17113,16162,3
16963,16163,
16967,16164,
16990,16165,
17008,16166,
17045,16167,
17092,16168,
17101,16169,
17128,16184,4
17129,16185,3
17130,16186,4
17131,16187,2
17133,16188,2
17135,16189,3
17136,16190,3
17137,16191,3
17138,16192,3
17139,16193,3
17140,16194,3
17141,16195,2
17142,16196,2
17144,16197,2
17145,16198,4
17146,16199,2
17147,16200,2
17148,16201,3
17150,16202,3
17151,16203,3
17152,16204,2
17153,16205,2
17154,16206,3
17155,16207,2
17156,16208,3
17157,16209,2
17159,16210,3
17161,16211,2
17162,16212,3
17163,16213,3
17164,16214,2
17165,16215,3
17166,16216,4
17167,16217,3
17168,16218,3
17170,16219,3
17171,16220,2
17172,16221,3
17173,16222,4
17174,16223,2
17175,16224,3
17176,16225,2
17177,16226,5
17180,16227,3
17182,16228,3
17183,16229,4
17184,16230,2
17185,16231,2
17186,16232,4
17187,16233,5
17188,16234,5
17189,16235,5
17190,16236,3
17191,16237,3
17192,16238,4
17193,16239,3
17194,16240,3
17195,16241,4
17196,16242,4
17197,16243,2
17198,16244,2
17199,16245,3
17200,16246,5
17201,16247,2
17202,16248,2
17203,16249,2
17204,16250,4
17205,16251,2
17206,16252,3
17207,16253,2
17208,16254,3
17210,16255,4
17211,16256,3
17212,16257,2
17213,16258,3
17214,16259,3
17215,16260,2
17216,16261,2
17217,16262,5
17218,16263,2
17219,16264,2
17220,16265,3
17221,16266,3
17222,16267,2
17223,16268,4
17224,16269,3
17225,16270,3
17228,16271,2
17229,16272,4
17230,16273,3
17231,16274,3
17232,16275,3
17233,16276,3
17234,16277,2
17235,16278,2
17236,16279,3
17237,16280,2
17238,16281,3
17239,16282,3
17241,16283,2
17242,16284,2
17243,16285,4
17244,16286,4
17245,16287,4
17246,16288,2
17247,16289,5
17249,16290,2
17250,16291,4
17251,16292,4
17252,16293,4
17253,16294,3
17255,16295,3
17256,16296,3
17257,16297,3
17258,16298,3
17259,16299,2
17260,16300,3
17261,16301,4
17262,16302,2
17263,16303,2
17265,16304,3
17266,16305,2
17267,16306,2
17268,16307,3
17227,16308,
17240,16309,
17248,16310,
17254,16311,
17284,16322,4
17285,16323,4
17286,16324,2
17288,16325,2
17289,16326,2
17290,16327,4
17291,16328,3
17293,16329,2
17295,16330,3
17296,16331,3
17297,16332,3
17298,16333,3
17299,16334,2
17300,16335,3
17301,16336,2
17302,16337,3
17303,16338,4
17304,16339,2
17305,16340,4
17307,16341,3
17308,16342,3
17309,16343,2
17310,16344,2
17311,16345,3
17314,16346,2
17315,16347,3
17317,16348,2
17320,16349,2
17321,16350,4
17322,16351,3
17323,16352,3
17324,16353,3
17325,16354,3
17326,16355,4
17327,16356,3
17328,16357,3
17329,16358,2
17330,16359,2
17331,16360,2
17332,16361,2
17333,16362,2
17334,16363,3
17335,16364,2
17336,16365,5
17338,16366,5
17339,16367,2
17341,16368,5
17342,16369,5
17343,16370,3
17344,16371,2
17346,16372,2
17347,16373,3
17348,16374,2
17349,16375,2
17350,16376,3
17351,16377,2
17352,16378,5
17353,16379,3
17354,16380,3
17355,16381,2
17356,16382,2
17357,16383,3
17358,16384,2
17359,16385,3
17361,16386,4
17362,16387,5
17363,16388,5
17364,16389,5
17367,16390,3
17368,16391,2
17369,16392,3
17370,16393,3
17372,16394,3
17373,16395,4
17374,16396,3
17375,16397,2
17376,16398,2
17377,16399,4
17378,16400,4
17379,16401,3
17380,16402,3
17381,16403,3
17382,16404,3
17383,16405,3
17384,16406,3
17385,16407,3
17386,16408,3
17387,16409,5
17388,16410,4
17389,16411,4
17390,16412,3
17391,16413,3
17392,16414,2
17393,16415,3
17394,16416,2
17395,16417,4
17396,16418,3
17397,16419,3
17398,16420,2
17399,16421,2
17400,16422,2
17401,16423,2
17402,16424,2
17403,16425,3
17404,16426,4
17405,16427,2
17406,16428,3
17408,16429,2
17409,16430,2
17410,16431,3
17411,16432,4
17412,16433,3
17413,16434,2
17414,16435,2
17415,16436,2
17416,16437,3
17417,16438,2
17418,16439,2
17419,16440,3
17420,16441,3
17421,16442,4
17422,16443,4
17423,16444,2
17424,16445,2
17425,16446,3
17426,16447,2
17427,16448,3
17273,16449,
17276,16450,
17287,16451,
17292,16452,
17294,16453,
17306,16454,
17316,16455,
17318,16456,
17365,16457,
17407,16458,
17436,16466,3
17438,16467,2
17440,16468,2
17441,16469,3
17442,16470,3
17443,16471,3
17444,16472,2
17445,16473,2
17447,16474,5
17448,16475,5
17449,16476,3
17450,16477,4
17451,16478,4
17453,16479,3
17454,16480,3
17455,16481,2
17456,16482,4
17457,16483,2
17458,16484,3
17459,16485,2
17460,16486,2
17461,16487,4
17462,16488,4
17463,16489,4
17464,16490,3
17465,16491,2
17466,16492,2
17467,16493,4
17468,16494,4
17470,16495,4
17471,16496,2
17472,16497,2
17473,16498,3
17474,16499,3
17475,16500,2
17476,16501,2
17477,16502,4
17479,16503,3
17480,16504,3
17481,16505,2
17482,16506,4
17483,16507,3
17484,16508,3
17485,16509,3
17486,16510,5
17487,16511,3
17488,16512,5
17489,16513,5
17490,16514,3
17491,16515,2
17492,16516,3
17493,16517,5
17494,16518,4
17495,16519,3
17496,16520,4
17497,16521,4
17498,16522,3
17499,16523,4
17500,16524,3
17501,16525,3
17502,16526,2
17503,16527,4
17504,16528,5
17505,16529,5
17506,16530,4
17507,16531,2
17508,16532,3
17509,16533,3
17510,16534,3
17511,16535,3
17512,16536,5
17513,16537,2
17514,16538,3
17515,16539,3
17516,16540,3
17517,16541,4
17518,16542,2
17519,16543,3
17520,16544,2
17521,16545,4
17522,16546,3
17523,16547,2
17524,16548,2
17525,16549,3
17526,16550,4
17527,16551,3
17528,16552,4
17529,16553,3
17530,16554,2
17531,16555,2
17534,16556,3
17535,16557,3
17536,16558,2
17537,16559,4
17538,16560,4
17539,16561,3
17540,16562,3
17541,16563,2
17542,16564,2
17543,16565,2
17544,16566,4
17545,16567,3
17546,16568,3
17547,16569,2
17548,16570,3
17550,16571,4
17551,16572,2
17552,16573,2
17553,16574,3
17554,16575,4
17555,16576,3
17556,16577,3
17557,16578,2
17558,16579,2
17559,16580,3
17560,16581,4
17561,16582,3
17562,16583,3
17563,16584,3
17564,16585,3
17565,16586,4
17566,16587,3
17567,16588,2
17568,16589,3
17569,16590,2
17570,16591,2
17571,16592,3
17572,16593,3
17573,16594,4
17575,16595,3
17576,16596,3
17577,16597,3
17578,16598,3
17579,16599,2
17580,16600,3
17581,16601,2
17583,16602,2
17584,16603,2
17439,16604,
17446,16605,
17452,16606,
17478,16607,
17594,16616,5
17595,16617,4
17597,16618,3
17598,16619,3
17600,16620,3
17601,16621,2
17602,16622,3
17603,16623,3
17604,16624,2
17605,16625,2
17606,16626,5
17607,16627,2
17608,16628,2
17609,16629,5
17611,16630,3
17612,16631,2
17613,16632,3
17614,16633,2
17615,16634,4
17616,16635,4
17617,16636,2
17618,16637,2
17619,16638,3
17620,16639,3
17621,16640,3
17622,16641,3
17623,16642,4
17624,16643,3
17626,16644,4
17627,16645,2
17628,16646,3
17629,16647,2
17630,16648,4
17631,16649,3
17632,16650,3
17633,16651,3
17634,16652,3
17635,16653,3
17636,16654,4
17637,16655,3
17638,16656,4
17639,16657,3
17640,16658,3
17641,16659,3
17642,16660,2
17643,16661,2
17644,16662,4
17645,16663,3
17646,16664,3
17647,16665,3
17648,16666,2
17649,16667,2
17650,16668,3
17651,16669,3
17652,16670,5
17653,16671,3
17655,16672,3
17657,16673,3
17658,16674,3
17659,16675,3
17660,16676,3
17661,16677,2
17662,16678,3
17664,16679,4
17665,16680,3
